phase 314
delta 1.35 0.01
ebv 0.09
Rv 1.55
redshift 0.007755
flux_scale 1e16
resolution 1
vSi 13.26 0.80
3268.7610  8.16631e-17  2.49472e-16  5.34261e-17     234   206.239  2.97915e+14  0     
3269.3330 -7.06634e-17  2.62333e-16  4.98219e-17     235   206.243  2.99492e+14  0     
3269.9048  1.27364e-17  2.70544e-16  5.18225e-17     236   206.247  3.01042e+14  0     
3270.4768 -1.13157e-17  2.10829e-16  4.95573e-17     237   206.250  3.02579e+14  0     
3271.0491 -1.95156e-17  1.84162e-16  4.84644e-17     238   206.254  3.04082e+14  0     
3271.6211 -4.89398e-17  2.04451e-16  4.80221e-17     239   206.258  3.05538e+14  0     
3272.1931 -4.78207e-17  2.34724e-16  4.86102e-17     240   206.262  3.06939e+14  0     
3272.7654  1.66204e-17  2.48415e-16  5.03288e-17     241   206.266  3.08278e+14  0     
3273.3376  1.02695e-16  2.01422e-16  5.10823e-17     242   206.269  3.09507e+14  0     
3273.9102  1.48091e-16  1.96937e-16  5.18720e-17     243   206.273  3.10663e+14  0     
3274.4824 -1.47112e-16  1.82042e-16  4.39774e-17     244   206.277  3.11810e+14  0     
3275.0549  6.12752e-17  1.86213e-16  4.92514e-17     245   206.281  3.12944e+14  0     
3275.6274  4.87490e-17  1.95288e-16  4.90157e-17     246   206.285  3.14048e+14  0     
3276.2000 -1.29974e-17  1.78571e-16  4.69278e-17     247   206.289  3.15176e+14  0     
3276.7725 -4.92166e-17  1.68516e-16  4.55847e-17     248   206.293  3.16395e+14  0     
3277.3452 -2.26216e-17  1.98668e-16  4.68542e-17     249   206.296  3.17672e+14  0     
3277.9180  4.07693e-18  1.96731e-16  4.72899e-17     250   206.300  3.19018e+14  0     
3278.4907 -3.36074e-17  2.08652e-16  4.64669e-17     251   206.304  3.20407e+14  0     
3279.0635 -1.28057e-16  1.93934e-16  4.34702e-17     252   206.308  3.21818e+14  0     
3279.6365 -2.75751e-17  1.67575e-16  4.52139e-17     253   206.312  3.23245e+14  0     
3280.2092 -8.49866e-18  1.72531e-16  4.56331e-17     254   206.316  3.24712e+14  0     
3280.7822  3.48909e-17  1.58870e-16  4.61778e-17     255   206.319  3.26247e+14  0     
3281.3555  3.71923e-17  1.49759e-16  4.58092e-17     256   206.323  3.27833e+14  0     
3281.9285 -3.80280e-17  1.84548e-16  4.46006e-17     257   206.327  3.29404e+14  0     
3282.5017 -2.19654e-17  1.99637e-16  4.51767e-17     258   206.331  3.31067e+14  0     
3283.0747  5.88258e-17  1.79032e-16  4.64278e-17     259   206.335  3.32873e+14  0     
3283.6482 -1.48536e-17  1.74912e-16  4.42823e-17     260   206.339  3.34802e+14  0     
3284.2214  2.19638e-17  2.30955e-16  4.63042e-17     261   206.343  3.36879e+14  0     
3284.7949  7.96088e-17  2.18827e-16  4.71098e-17     262   206.346  3.39124e+14  0     
3285.3682  6.79595e-17  1.53621e-16  4.50070e-17     263   206.350  3.41501e+14  0     
3285.9417 -4.63701e-17  2.14254e-16  4.34097e-17     264   206.354  3.43922e+14  0     
3286.5154  9.31405e-17  2.39704e-16  4.70680e-17     265   206.358  3.46314e+14  0     
3287.0889  2.42013e-17  2.81662e-16  4.61712e-17     266   206.362  3.48764e+14  0     
3287.6626 -1.13039e-17  2.23331e-16  4.36782e-17     267   206.366  3.51223e+14  0     
3288.2361  5.15123e-17  2.47499e-16  4.54659e-17     268   206.370  3.53711e+14  0     
3288.8101  5.25447e-17  2.44942e-16  4.51658e-17     269   206.373  3.56157e+14  0     
3289.3838  8.70037e-17  2.44082e-16  4.56793e-17     270   206.377  3.58558e+14  0     
3289.9578  2.15932e-17  2.36620e-16  4.37448e-17     271   206.381  3.60920e+14  0     
3290.5315  8.16850e-17  3.36306e-16  4.71117e-17     272   206.385  3.63280e+14  0     
3291.1057  1.06971e-17  2.87186e-16  4.41772e-17     273   206.389  3.65684e+14  0     
3291.6797  4.61997e-17  2.53098e-16  4.39693e-17     274   206.393  3.68057e+14  0     
3292.2539 -4.13582e-18  3.07658e-16  4.38335e-17     275   206.397  3.70379e+14  0     
3292.8279 -1.68109e-17  3.16925e-16  4.35250e-17     276   206.400  3.72708e+14  0     
3293.4021  4.13259e-18  3.85762e-16  4.53075e-17     277   206.404  3.75038e+14  0     
3293.9763 -1.27739e-17  3.50196e-16  4.39226e-17     278   206.408  3.77322e+14  0     
3294.5508  5.11585e-17  3.75307e-16  4.56592e-17     279   206.412  3.79582e+14  0     
3295.1250  5.15094e-17  3.38159e-16  4.46441e-17     280   206.416  3.81875e+14  0     
3295.6995 -3.82788e-17  3.49963e-16  4.26986e-17     281   206.420  3.84125e+14  0     
3296.2739  2.67873e-18  3.58138e-16  4.35959e-17     282   206.424  3.86313e+14  0     
3296.8484  1.48901e-17  3.65080e-16  4.38228e-17     283   206.428  3.88427e+14  0     
3297.4231  6.97139e-17  2.51145e-16  4.23226e-17     284   206.431  3.90514e+14  0     
3297.9978  6.52471e-17  2.92868e-16  4.29720e-17     285   206.435  3.92531e+14  0     
3298.5725  3.36481e-17  3.09035e-16  4.24544e-17     286   206.439  3.94512e+14  0     
3299.1472  3.28792e-17  3.79081e-16  4.37934e-17     287   206.443  3.96465e+14  0     
3299.7219 -4.54596e-17  2.86318e-16  3.97922e-17     288   206.447  3.98405e+14  0     
3300.2969  3.53162e-17  2.96573e-16  4.17060e-17     289   206.451  4.00355e+14  0     
3300.8716  7.74771e-17  2.77585e-16  4.20587e-17     290   206.455  4.02231e+14  0     
3301.4468  6.24631e-17  3.01152e-16  4.20934e-17     291   206.459  4.04032e+14  0     
3302.0217 -8.15821e-18  2.81506e-16  3.99197e-17     292   206.462  4.05841e+14  0     
3302.5967  5.83471e-17  2.87698e-16  4.14049e-17     293   206.466  4.07652e+14  0     
3303.1719 -6.00124e-18  2.04903e-16  3.78759e-17     294   206.470  4.09469e+14  0     
3303.7471  1.93265e-17  2.00300e-16  3.82199e-17     295   206.474  4.11329e+14  0     
3304.3223  4.67569e-17  2.58061e-16  4.00336e-17     296   206.478  4.13211e+14  0     
3304.8977 -3.84941e-18  2.79773e-16  3.92273e-17     297   206.482  4.15108e+14  0     
3305.4729  3.75042e-17  2.06210e-16  3.83332e-17     298   206.486  4.17029e+14  0     
3306.0483 -1.67915e-17  2.15604e-16  3.71177e-17     299   206.490  4.19039e+14  0     
3306.6238  1.57665e-17  2.45257e-16  3.84133e-17     300   206.494  4.21154e+14  0     
3307.1992  3.69205e-17  2.16477e-16  3.80668e-17     301   206.497  4.23387e+14  0     
