phase 208
delta 1.11 0.06
ebv 0.0776
Rv 3.1
redshift 0.01
flux_scale 1e16
resolution 1
vSi 12.53 0.02
3266.2869     3.37380e-17   4.47583e-17  3.25716e-17    228   262.794  3.53452e+14   0
3266.8569     4.85205e-17   1.03533e-16  3.45447e-17    229   262.797  3.55491e+14   0
3267.4268     1.08304e-17   7.71315e-17  3.24984e-17    230   262.799  3.57679e+14   0
3267.9968     1.29364e-17   9.56831e-17  3.08995e-17    231   262.802  3.59825e+14   0
3268.5669     1.50425e-17   1.18335e-16  3.34762e-17    232   262.804  3.61922e+14   0
3269.1372    -4.70970e-18   8.42959e-17  3.17268e-17    233   262.807  3.64027e+14   0
3269.7075     1.49834e-17   7.84745e-17  3.19698e-17    234   262.809  3.66164e+14   0
3270.2776    -1.66790e-18   5.65518e-17  3.06480e-17    235   262.812  3.68140e+14   0
3270.8481     3.66443e-17   8.61790e-17  3.25260e-17    236   262.814  3.69994e+14   0
3271.4185    -1.81233e-17   7.96250e-17  3.05602e-17    237   262.817  3.71872e+14   0
3271.9890    -2.37335e-17   6.18536e-17  2.96894e-17    238   262.820  3.73803e+14   0
3272.5596     2.42980e-17   3.71034e-17  3.02567e-17    239   262.822  3.75810e+14   0
3273.1301    -2.22650e-17   8.26641e-17  3.00859e-17    240   262.825  3.77674e+14   0
3273.7009     6.47692e-17   7.03104e-18  3.03025e-17    241   262.827  3.79419e+14   0
3274.2715    -3.02902e-17   8.84690e-17  2.97579e-17    242   262.830  3.81187e+14   0
3274.8423     5.55170e-17   9.54891e-17  3.23390e-17    243   262.832  3.83036e+14   0
3275.4133     1.82869e-17   6.94323e-17  3.03774e-17    244   262.835  3.84911e+14   0
3275.9841    -8.12370e-18   2.06442e-17  2.79262e-17    245   262.838  3.86721e+14   0
3276.5552     3.84149e-17   5.45764e-17  3.02831e-17    246   262.840  3.88413e+14   0
3277.1262    -1.85859e-17   6.92385e-17  2.88942e-17    247   262.843  3.90006e+14   0
3277.6975    -2.03931e-17   9.03156e-17  2.93722e-17    248   262.845  3.91578e+14   0
3278.2686     2.21696e-17   4.91282e-17  2.93039e-17    249   262.848  3.93159e+14   0
3278.8398     3.40196e-17   2.60301e-17  2.88496e-17    250   262.851  3.94809e+14   0
3279.4111     1.43820e-18   6.37070e-17  2.88814e-17    251   262.853  3.96616e+14   0
3279.9824     1.73620e-18   7.76338e-17  2.91801e-17    252   262.856  3.98527e+14   0
3280.5537    -1.33755e-17   7.77693e-17  2.85988e-17    253   262.858  4.00482e+14   0
3281.1252     1.67544e-17   3.15350e-17  2.79725e-17    254   262.861  4.02505e+14   0
3281.6970     3.70107e-17   7.01659e-17  2.95964e-17    255   262.864  4.04585e+14   0
3282.2686     2.23198e-17   7.73323e-17  2.92403e-17    256   262.866  4.06691e+14   0
3282.8401     2.27000e-20   4.08964e-17  2.73358e-17    257   262.869  4.08814e+14   0
3283.4119     1.08801e-17   7.63792e-17  2.86052e-17    258   262.871  4.10924e+14   0
3283.9836    -2.30380e-18   7.08622e-17  2.79073e-17    259   262.874  4.13151e+14   0
3284.5554    -6.41730e-18   4.59285e-17  2.68652e-17    260   262.877  4.15621e+14   0
3285.1274     2.27378e-17   8.74323e-17  2.88090e-17    261   262.879  4.18382e+14   0
3285.6995     6.48190e-18   9.78595e-17  2.84580e-17    262   262.882  4.21384e+14   0
3286.2715     5.77400e-18   7.35989e-17  2.75437e-17    263   262.885  4.24428e+14   0
3286.8435     1.16968e-17   5.44325e-17  2.69816e-17    264   262.887  4.27248e+14   0
3287.4155    -1.11248e-17   6.22795e-17  2.63658e-17    265   262.890  4.30020e+14   0
3287.9878     3.91775e-17   1.03712e-16  2.88748e-17    266   262.892  4.32866e+14   0
3288.5601     3.74963e-17   7.03868e-17  2.77330e-17    267   262.895  4.35543e+14   0
3289.1326     1.11666e-17   6.81573e-17  2.67584e-17    268   262.898  4.38061e+14   0
3289.7048     2.87880e-17   7.61416e-17  2.73666e-17    269   262.900  4.40577e+14   0
3290.2773    -1.01281e-17   9.10441e-17  2.65317e-17    270   262.903  4.43030e+14   0
3290.8499     1.19005e-17   6.04322e-17  2.61440e-17    271   262.906  4.45485e+14   0
3291.4224     2.13060e-18   8.61410e-17  2.64767e-17    272   262.908  4.48064e+14   0
3291.9951     9.29300e-18   8.39080e-17  2.64788e-17    273   262.911  4.50736e+14   0
3292.5679     3.97043e-17   1.05066e-16  2.78017e-17    274   262.914  4.53333e+14   0
3293.1404     5.93609e-17   1.03862e-16  2.81652e-17    275   262.916  4.56009e+14   0
3293.7134     3.72172e-17   1.12225e-16  2.76485e-17    276   262.919  4.58753e+14   0
3294.2861     5.14370e-18   4.54333e-17  2.46576e-17    277   262.922  4.61474e+14   0
3294.8591     1.92198e-17   8.70255e-17  2.61675e-17    278   262.924  4.64149e+14   0
